p1x	p1y	p1z	p2x	p2y	p2z	p3x	p3y	p3z	mu1	mu2	mu3	mu4
55.44457	67.67413	-90.06	-41.66636	2.568724	9.05671	-13.77822	-70.24285	81.00329	0.5	-0.5	0.5	-0.5
-76.22616	22.70442	-36.83768	47.56142	-0.2733413	31.91792	28.66474	-22.43107	4.91976	0.5	-0.5	0.5	-0.5
-8.864131	-76.87492	29.23021	58.55372	22.70746	-9.963056	-49.68959	54.16746	-19.26715	0.5	-0.5	0.5	-0.5
-57.60878	-55.02087	-10.50366	51.45322	49.0105	81.3978	6.155563	6.01037	-70.89414	0.5	-0.5	0.5	-0.5
-16.04634	94.85773	-26.75256	85.41598	-52.76434	27.1788	-69.36964	-42.09338	-0.4262468	0.5	-0.5	0.5	-0.5
47.12594	-52.84946	110.53	11.83698	18.79636	-36.11427	-58.96292	34.0531	-74.41575	-0.5	0.5	0.5	-0.5
2.279891	72.37991	69.43736	-26.39573	-61.57043	-103.1073	24.11584	-10.80948	33.66995	0.5	-0.5	0.5	-0.5
89.8682	-57.24513	-67.48761	-37.47393	-8.495676	27.90697	-52.39428	65.7408	39.58064	-0.5	0.5	-0.5	0.5
-110.9126	48.40787	-7.712608	59.09476	-74.96717	36.52479	51.81786	26.5593	-28.81219	0.5	-0.5	-0.5	0.5
-72.92701	63.72693	77.01354	56.70988	-6.502183	-52.89883	16.21713	-57.22475	-24.11471	0.5	-0.5	0.5	-0.5
-98.98358	57.40873	97.60413	48.94807	0.5552949	-35.58633	50.0355	-57.96403	-62.0178	-0.5	0.5	-0.5	0.5
1.797622	59.40662	-113.1787	24.31074	-12.67819	67.35808	-26.10836	-46.72844	45.8206	0.5	-0.5	-0.5	0.5
26.73901	5.066786	138.4475	-8.524095	-15.71755	-19.98676	-18.21491	10.65077	-118.4607	-0.5	0.5	0.5	-0.5
19.5509	76.50068	-103.4168	-41.81087	-23.54223	37.43783	22.25996	-52.95845	65.97892	0.5	-0.5	0.5	-0.5
12.99999	-127.3054	16.97938	-23.06786	85.44023	18.02973	10.06787	41.86518	-35.0091	-0.5	0.5	-0.5	0.5
-101.2791	-62.50641	33.17057	54.3903	28.50003	-39.70696	46.88882	34.00638	6.536391	-0.5	0.5	-0.5	0.5
36.12999	-49.61071	-146.2624	-29.24845	40.18404	90.5624	-6.881544	9.426667	55.69997	0.5	-0.5	-0.5	0.5
74.11182	-93.51469	-62.60268	-0.9791827	68.22998	27.26778	-73.13263	25.28471	35.33491	0.5	-0.5	0.5	-0.5
-80.9673	4.922276	114.6196	48.23171	-7.179985	-71.40563	32.7356	2.257709	-43.21397	-0.5	0.5	0.5	-0.5
-75.1953	90.32995	11.3448	68.91951	-72.27008	18.53921	6.275795	-18.05986	-29.88401	0.5	-0.5	0.5	-0.5
5.624143	-35.08336	-148.1805	16.55772	-14.0743	76.31771	-22.18186	49.15767	71.86282	0.5	-0.5	0.5	-0.5
40.27328	-91.5283	-87.06785	-39.6608	71.73156	37.45659	-0.6124746	19.79675	49.61127	0.5	-0.5	0.5	-0.5
38.55327	63.18616	91.6362	-1.871089	-22.16678	-77.76642	-36.68218	-41.01938	-13.86978	0.5	-0.5	0.5	-0.5
39.97147	0.7458923	-35.77688	19.8346	19.79713	9.545455	-59.80607	-20.54302	26.23142	0.5	-0.5	0.5	-0.5
-3.071459	47.3001	19.4676	77.42899	-23.07817	-8.066604	-74.35754	-24.22193	-11.401	-0.5	0.5	0.5	-0.5
71.82394	-10.74378	39.74517	-35.43736	1.464268	-10.08423	-36.38657	9.279509	-29.66093	0.5	-0.5	0.5	-0.5
-117.6888	77.74026	47.78525	52.28496	-75.18339	-27.58554	65.40382	-2.55687	-20.19971	-0.5	0.5	-0.5	0.5
-81.20612	7.236146	-101.2339	17.49337	-18.99052	30.28111	63.71275	11.75438	70.95282	0.5	-0.5	-0.5	0.5
28.63767	73.66664	15.75486	-5.68636	-19.20025	7.208685	-22.95131	-54.46639	-22.96355	0.5	-0.5	0.5	-0.5
53.30585	-49.66752	11.36776	-18.28438	13.25167	12.22934	-35.02147	36.41585	-23.59709	-0.5	0.5	-0.5	0.5
68.6636	-9.911681	-150.4536	-12.7818	13.69326	66.93978	-55.8818	-3.781583	83.51382	0.5	-0.5	-0.5	0.5
-48.47202	49.03628	61.13242	59.11945	-41.24422	-61.42002	-10.64744	-7.792065	0.2876065	-0.5	0.5	0.5	-0.5
36.9678	-4.396095	131.3043	31.10286	-20.52479	-46.65401	-68.07066	24.92088	-84.65032	0.5	-0.5	0.5	-0.5
26.60466	53.9361	-125.3977	-25.32841	-37.7375	82.94644	-1.276254	-16.19861	42.45129	-0.5	0.5	-0.5	0.5
75.66958	90.81555	-94.87302	-31.87346	-55.3975	80.51651	-43.79612	-35.41805	14.35651	-0.5	0.5	-0.5	0.5
-9.562051	0.5136725	-5.975622	85.00597	-29.43139	46.98657	-75.44392	28.91772	-41.01095	0.5	-0.5	-0.5	0.5
-38.87241	-50.79727	2.303551	73.73011	23.67155	-13.1986	-34.8577	27.12572	10.89505	0.5	-0.5	0.5	-0.5
-35.76617	40.52213	-123.802	1.143901	15.26645	58.34911	34.62227	-55.78858	65.45287	-0.5	0.5	0.5	-0.5
-8.054413	45.1563	-48.92201	-56.01005	35.38226	19.3013	64.06446	-80.53856	29.62071	0.5	-0.5	0.5	-0.5
-31.78976	-54.9013	1.878302	45.23715	57.3588	2.665644	-13.44739	-2.457495	-4.543946	0.5	-0.5	0.5	-0.5
46.25199	-92.2293	-33.89266	-3.696393	-6.244403	38.11674	-42.5556	98.4737	-4.224077	0.5	-0.5	0.5	-0.5
27.92087	-94.56069	2.869934	20.53789	-7.622246	35.26482	-48.45876	102.1829	-38.13475	0.5	-0.5	0.5	-0.5
78.07082	-95.55976	33.70355	-54.87774	-2.116998	-26.65244	-23.19308	97.67676	-7.051102	0.5	-0.5	0.5	-0.5
24.65009	15.95342	-34.00068	-0.413516	-21.71391	-9.950796	-24.23658	5.760493	43.95148	-0.5	0.5	0.5	-0.5
103.7557	86.81302	-50.12309	-30.52824	-8.76071	46.07288	-73.22746	-78.05231	4.050211	0.5	-0.5	0.5	-0.5
-21.60906	42.97211	-42.3893	1.327556	2.855148	14.10571	20.2815	-45.82726	28.2836	-0.5	0.5	-0.5	0.5
-54.26804	57.46208	-125.6176	7.184109	-12.2945	83.07185	47.08393	-45.16757	42.54575	0.5	-0.5	-0.5	0.5
4.541678	-36.93079	163.2591	-9.09905	12.12379	-95.59112	4.557372	24.807	-67.66799	0.5	-0.5	0.5	-0.5
99.22923	-111.4617	52.28116	-55.10065	57.94342	-31.03008	-44.12858	53.51826	-21.25108	-0.5	0.5	-0.5	0.5
-35.28297	26.01158	135.3686	19.09068	-10.05686	-103.1521	16.19228	-15.95473	-32.21655	0.5	-0.5	-0.5	0.5
47.27238	24.14676	33.90265	-43.85446	-20.5499	9.116011	-3.417918	-3.596858	-43.01866	-0.5	0.5	0.5	-0.5
-64.6026	15.08843	7.646554	22.84298	-25.37284	-0.7543637	41.75962	10.2844	-6.89219	0.5	-0.5	0.5	-0.5
-5.542993	29.35902	-130.924	-16.59883	-46.50497	62.48714	22.14183	17.14595	68.43685	-0.5	0.5	-0.5	0.5
23.03114	-46.79074	-53.0737	47.12614	41.30269	58.63414	-70.15727	5.488053	-5.56044	-0.5	0.5	-0.5	0.5
-86.1814	-39.7065	-20.6347	78.93434	-44.4311	-3.733341	7.247055	84.1376	24.36804	0.5	-0.5	-0.5	0.5
92.93751	-31.3493	-23.38215	-88.38392	-49.24533	24.22952	-4.553599	80.59463	-0.8473775	0.5	-0.5	0.5	-0.5
-123.2015	6.552306	55.75224	90.10104	-17.57158	-28.55789	33.10043	11.01927	-27.19435	-0.5	0.5	0.5	-0.5
2.612609	-58.30655	130.4623	25.42433	55.59874	-80.47237	-28.03694	2.707814	-49.98993	0.5	-0.5	0.5	-0.5
-51.42659	-8.602643	-99.03596	-10.69534	-38.96327	62.56883	62.12193	47.56591	36.46713	0.5	-0.5	0.5	-0.5
-65.51932	-96.46066	58.16766	26.6665	18.44146	-12.42719	38.85282	78.0192	-45.74046	0.5	-0.5	0.5	-0.5
4.918271	57.58893	-117.4205	-30.66408	-46.28816	56.39074	25.74581	-11.30077	61.02973	0.5	-0.5	0.5	-0.5
-0.5012771	37.2535	41.91416	-30.06024	47.37522	-7.585401	30.56152	-84.62872	-34.32876	0.5	-0.5	0.5	-0.5
-10.87153	-5.741521	-129.4182	-11.57647	25.88896	71.85454	22.448	-20.14744	57.56362	-0.5	0.5	0.5	-0.5
-37.73496	101.02	123.2076	29.15678	-36.47447	-69.34808	8.578184	-64.54551	-53.85952	0.5	-0.5	0.5	-0.5
-0.9667634	9.085443	73.50924	-25.19574	9.359918	-12.12652	26.16251	-18.44536	-61.38272	-0.5	0.5	-0.5	0.5
-13.3647	35.39335	11.45629	46.30973	3.457665	-34.89892	-32.94504	-38.85102	23.44263	0.5	-0.5	-0.5	0.5
26.91887	-74.51818	-52.43367	52.84416	61.33295	15.11112	-79.76303	13.18523	37.32255	0.5	-0.5	0.5	-0.5
59.59775	-40.05467	-96.49516	2.300992	11.62258	-11.09676	-61.89874	28.43209	107.5919	-0.5	0.5	-0.5	0.5
-96.24433	55.35587	56.53743	34.91077	15.73154	5.527232	61.33356	-71.08741	-62.06466	0.5	-0.5	-0.5	0.5
-28.82593	-31.82659	11.48134	-36.80662	82.62176	-29.90381	65.63255	-50.79517	18.42247	-0.5	0.5	0.5	-0.5
-75.0984	-12.92091	-3.827397	23.50988	11.1533	-12.40795	51.58852	1.767613	16.23535	0.5	-0.5	0.5	-0.5
56.57521	65.54022	-17.12662	-56.43404	-102.6524	-13.29544	-0.1411742	37.11214	30.42206	-0.5	0.5	-0.5	0.5
69.63387	11.39247	25.08727	-81.85057	-31.82754	7.357608	12.2167	20.43507	-32.44488	-0.5	0.5	-0.5	0.5
-27.03756	-73.6664	48.13353	11.59836	21.34707	-27.21711	15.4392	52.31933	-20.91642	0.5	-0.5	-0.5	0.5
13.08087	-75.12499	-10.14127	-36.33806	40.20646	9.390685	23.25719	34.91853	0.7505889	0.5	-0.5	0.5	-0.5
47.37156	29.04356	-135.5886	-52.29051	-23.94177	93.05634	4.918951	-5.101795	42.5323	-0.5	0.5	0.5	-0.5
-29.04609	-15.08497	36.43167	-10.66222	22.34902	7.543004	39.70831	-7.264053	-43.97467	0.5	-0.5	0.5	-0.5
13.60927	-107.0557	-53.14649	-36.01764	87.56837	25.33118	22.40838	19.48736	27.81531	0.5	-0.5	0.5	-0.5
-126.6701	-97.19676	-18.21982	86.97836	37.79254	7.910785	39.69172	59.40422	10.30903	0.5	-0.5	0.5	-0.5
7.154982	133.1978	-90.39754	2.705276	-66.87481	65.13978	-9.860258	-66.32296	25.25776	0.5	-0.5	0.5	-0.5
64.65496	-35.27395	-41.37603	-17.69093	-57.20396	30.39809	-46.96403	92.47791	10.97794	0.5	-0.5	0.5	-0.5
-39.05032	-12.16899	122.2761	18.83404	7.91226	-35.5337	20.21628	4.256726	-86.74238	-0.5	0.5	0.5	-0.5
-17.27743	70.21304	83.30414	24.89186	-27.43343	-53.87201	-7.614431	-42.77961	-29.43213	0.5	-0.5	0.5	-0.5
-136.8711	-43.41382	0.3361304	79.59515	13.03585	-20.12522	57.27599	30.37797	19.78909	-0.5	0.5	-0.5	0.5
16.21719	-78.94739	13.3795	-10.48924	29.59951	3.932165	-5.727951	49.34788	-17.31166	0.5	-0.5	-0.5	0.5
2.200642	64.79597	-100.146	6.557254	-62.95961	0.8866011	-8.757896	-1.836365	99.25935	0.5	-0.5	0.5	-0.5
-43.15058	43.94808	32.36468	7.31606	-50.34318	-50.78139	35.83452	6.395099	18.41671	-0.5	0.5	-0.5	0.5
-0.8159991	23.72399	56.46759	-6.498128	-29.02096	-8.523434	7.314127	5.296972	-47.94416	0.5	-0.5	-0.5	0.5
-59.27655	-3.267028	122.7497	39.41587	19.26873	-66.43074	19.86068	-16.0017	-56.31893	-0.5	0.5	0.5	-0.5
-24.11724	-69.32092	-125.1532	32.75156	3.288173	74.9045	-8.63432	66.03275	50.24866	0.5	-0.5	0.5	-0.5
-120.5236	-38.34385	44.08988	63.27584	-2.605018	-35.96282	57.24779	40.94887	-8.12706	-0.5	0.5	-0.5	0.5
27.09437	24.02692	54.44459	-26.76946	-90.68124	1.223134	-0.3249123	66.65432	-55.66772	-0.5	0.5	-0.5	0.5
81.78365	-15.57206	-93.33218	-49.3801	32.95146	86.5775	-32.40355	-17.3794	6.75468	0.5	-0.5	-0.5	0.5
16.13273	71.62157	9.202069	-31.6323	-68.41177	0.4087499	15.49957	-3.209794	-9.610819	0.5	-0.5	0.5	-0.5
56.73682	-3.786158	-110.6201	-29.712	40.13583	60.76167	-27.02482	-36.34967	49.85846	-0.5	0.5	0.5	-0.5
-12.6139	133.2588	81.08032	10.50153	-90.35925	-40.77486	2.112375	-42.89955	-40.30546	0.5	-0.5	0.5	-0.5
-22.10428	-10.29189	43.602	44.74447	-11.77724	-34.79239	-22.64019	22.06914	-8.809603	0.5	-0.5	0.5	-0.5
118.1861	2.027108	-24.28713	-31.54516	-46.10234	14.24585	-86.64095	44.07523	10.04129	0.5	-0.5	0.5	-0.5
23.44351	-31.70601	67.56313	-20.44234	16.96428	-43.03395	-3.001168	14.74173	-24.52918	0.5	-0.5	0.5	-0.5
-123.8432	-7.798381	-2.437648	82.33501	50.94714	41.69901	41.50824	-43.14876	-39.26136	0.5	-0.5	0.5	-0.5
6.297773	-34.14104	120.2402	24.30574	75.12336	-55.09145	-30.60352	-40.98233	-65.14872	-0.5	0.5	0.5	-0.5
-90.81983	-24.95608	88.71133	59.48494	-8.423541	-8.926829	31.33489	33.37963	-79.78451	0.5	-0.5	0.5	-0.5
-40.86137	-66.52792	94.99745	27.20214	17.95507	-5.033446	13.65923	48.57284	-89.96401	-0.5	0.5	-0.5	0.5
-15.80456	90.61426	-119.6643	-16.42977	-73.09054	46.6733	32.23433	-17.52372	72.99104	0.5	-0.5	-0.5	0.5
0.200807	53.5051	-1.031569	39.44618	-23.08925	-6.479143	-39.64699	-30.41585	7.510712	0.5	-0.5	0.5	-0.5
56.20803	-48.00571	106.9748	-10.15326	0.8817258	-32.40934	-46.05477	47.12398	-74.56543	-0.5	0.5	-0.5	0.5
-51.58728	-64.38721	-64.09153	6.42441	-14.46169	44.05082	45.16287	78.8489	20.04071	0.5	-0.5	-0.5	0.5
-16.34082	56.52439	-33.52734	49.72321	-30.2815	-9.313324	-33.38239	-26.2429	42.84066	-0.5	0.5	0.5	-0.5
62.46583	49.29024	-99.9018	-40.04327	11.24145	69.65602	-22.42256	-60.53168	30.24578	0.5	-0.5	0.5	-0.5
-0.1925654	4.898956	-16.90423	2.573351	-34.19649	-4.015526	-2.380786	29.29753	20.91976	-0.5	0.5	-0.5	0.5
53.11637	93.52777	54.1543	33.62119	-77.13171	-12.63555	-86.73756	-16.39607	-41.51875	-0.5	0.5	-0.5	0.5
-13.70909	-48.62463	49.83364	28.75289	23.93636	5.643755	-15.0438	24.68827	-55.47739	0.5	-0.5	-0.5	0.5
36.7154	-13.40024	44.51956	-43.19849	-9.767585	-32.75385	6.48309	23.16783	-11.76571	0.5	-0.5	0.5	-0.5
-62.99264	58.95428	30.9243	37.28625	-95.13321	16.28893	25.70639	36.17893	-47.21322	-0.5	0.5	0.5	-0.5
41.63968	-27.41999	106.6037	-54.05481	36.5216	-65.35762	12.41514	-9.101617	-41.24606	0.5	-0.5	0.5	-0.5
1.560716	-67.0838	28.60094	-21.15609	30.8177	-37.34935	19.59537	36.26611	8.748417	0.5	-0.5	0.5	-0.5
-11.06811	-73.08316	42.80067	-12.31547	18.11187	-16.60734	23.38359	54.97129	-26.19333	0.5	-0.5	0.5	-0.5
-140.9152	56.74999	3.640284	49.56516	-30.26872	18.73933	91.35005	-26.48127	-22.37962	0.5	-0.5	0.5	-0.5
-117.656	90.14179	56.66652	59.20558	-38.25961	-31.18462	58.45042	-51.88218	-25.48191	0.5	-0.5	0.5	-0.5
37.31438	-124.0995	-82.38159	-21.38979	28.9442	56.2133	-15.92459	95.15528	26.16829	-0.5	0.5	0.5	-0.5
8.35984	54.31364	13.69576	-73.93871	-16.74018	11.38318	65.57887	-37.57347	-25.07893	0.5	-0.5	0.5	-0.5
26.47725	-3.727841	109.739	-25.53001	19.59557	-74.47914	-0.9472452	-15.86773	-35.2599	-0.5	0.5	-0.5	0.5
-4.009257	-9.05016	61.05146	-4.970438	15.20355	-63.11673	8.979695	-6.153386	2.065271	0.5	-0.5	-0.5	0.5
3.764899	-54.82307	7.1871	8.23607	67.19488	43.34648	-12.00097	-12.37181	-50.53358	0.5	-0.5	0.5	-0.5
109.5424	-9.351901	-98.60544	-47.7416	-4.386714	34.85866	-61.80084	13.73862	63.74678	-0.5	0.5	-0.5	0.5
-32.79805	106.0139	9.662795	-18.85977	10.26379	3.634024	51.65781	-116.2777	-13.29682	0.5	-0.5	-0.5	0.5
-31.44484	-40.5872	-43.65296	23.6608	4.502224	102.0947	7.784044	36.08498	-58.44175	-0.5	0.5	0.5	-0.5
85.85181	2.357383	63.98761	-71.32169	-46.00491	-48.71665	-14.53012	43.64753	-15.27096	0.5	-0.5	0.5	-0.5
-140.4353	-58.38778	-28.68495	95.46404	55.44963	35.43308	44.97128	2.938148	-6.748133	-0.5	0.5	-0.5	0.5
-2.122443	-55.97025	25.6326	-22.4553	60.20384	2.395416	24.57774	-4.233585	-28.02802	-0.5	0.5	-0.5	0.5
-74.27882	34.43723	74.51996	68.05689	-57.60122	-27.1349	6.221929	23.16399	-47.38506	0.5	-0.5	-0.5	0.5
10.46372	101.3918	10.2009	41.65108	-54.94398	-6.297445	-52.1148	-46.44787	-3.903458	0.5	-0.5	0.5	-0.5
-74.55887	8.540699	-138.0052	28.1914	-28.42524	89.84728	46.36746	19.88455	48.15796	-0.5	0.5	0.5	-0.5
-45.58437	-106.7824	56.18376	6.080293	66.24872	-3.275111	39.50407	40.53369	-52.90865	0.5	-0.5	0.5	-0.5
106.2182	35.24737	115.1499	-37.343	6.648371	-37.36045	-68.87524	-41.89574	-77.78946	0.5	-0.5	0.5	-0.5
-21.38325	-15.01712	27.75201	-27.6447	19.07668	-28.79317	49.02795	-4.059557	1.041161	0.5	-0.5	0.5	-0.5
11.98232	-7.94418	-8.61125	-5.04407	-39.51036	-19.68053	-6.938251	47.45454	28.29178	0.5	-0.5	0.5	-0.5
49.09878	-22.97172	-117.566	6.114543	34.13353	13.0835	-55.21332	-11.1618	104.4825	0.5	-0.5	0.5	-0.5
-42.31362	-33.63501	28.43322	46.95668	19.14731	-19.68942	-4.643064	14.4877	-8.7438	-0.5	0.5	0.5	-0.5
-36.52417	109.3327	84.37843	30.92084	-75.44704	-29.67144	5.603332	-33.88564	-54.707	0.5	-0.5	0.5	-0.5
77.63437	-24.75932	59.02705	-58.42566	54.47217	-46.39365	-19.20871	-29.71285	-12.6334	-0.5	0.5	-0.5	0.5
26.35834	-19.9272	50.88084	-33.30244	-3.679769	-46.50455	6.944101	23.60697	-4.376289	0.5	-0.5	-0.5	0.5
27.03941	-31.22232	-19.80532	-26.61916	1.427956	-10.76609	-0.4202498	29.79436	30.57141	0.5	-0.5	0.5	-0.5
88.86529	28.47766	37.88273	-81.02135	-80.52322	-25.4752	-7.843945	52.04555	-12.40753	-0.5	0.5	-0.5	0.5
-45.6409	-10.22893	10.56471	60.37447	-2.197772	-16.55322	-14.73357	12.4267	5.988511	0.5	-0.5	-0.5	0.5
-22.53941	-35.56153	-148.0174	-6.793275	5.785143	103.4339	29.33269	29.77638	44.58352	-0.5	0.5	0.5	-0.5
99.74002	-57.14958	60.163	-53.16896	0.7123841	-23.12833	-46.57106	56.4372	-37.03467	0.5	-0.5	0.5	-0.5
78.66188	-97.34618	-89.39722	-39.10363	34.17212	26.38538	-39.55825	63.17406	63.01184	-0.5	0.5	-0.5	0.5
-48.87488	71.81848	125.6672	26.58795	-31.2706	-66.42713	22.28693	-40.54788	-59.24008	-0.5	0.5	-0.5	0.5
-80.47254	61.03415	-112.4881	50.95132	-44.91475	63.59982	29.52122	-16.11941	48.8883	0.5	-0.5	-0.5	0.5
-56.19485	-1.875492	-4.867608	12.39204	-12.34452	5.405828	43.80282	14.22001	-0.5382204	0.5	-0.5	0.5	-0.5
3.698032	-31.03327	-123.7814	-7.751708	-16.16921	63.22588	4.053676	47.20248	60.55552	-0.5	0.5	0.5	-0.5
-125.8153	-34.35265	1.124473	87.2678	73.4406	-9.021215	38.54746	-39.08795	7.896742	0.5	-0.5	0.5	-0.5
77.63106	7.332386	-11.69574	-89.03174	59.07903	21.83782	11.40068	-66.41142	-10.14208	0.5	-0.5	0.5	-0.5
-56.96549	-66.85438	-7.062975	40.14618	16.14522	5.488047	16.81931	50.70916	1.574927	0.5	-0.5	0.5	-0.5
-95.97988	26.9152	-87.63298	52.30176	-33.28688	101.9136	43.67813	6.371681	-14.28059	0.5	-0.5	0.5	-0.5
-123.2968	51.69219	37.93334	59.88472	-33.51915	-12.53059	63.41211	-18.17304	-25.40274	0.5	-0.5	0.5	-0.5
69.11287	10.93883	-129.8289	-43.18208	-36.39227	29.97179	-25.93079	25.45344	99.85713	-0.5	0.5	0.5	-0.5
12.64984	-31.68179	45.40738	17.03161	19.55026	-23.7717	-29.68145	12.13153	-21.63569	0.5	-0.5	0.5	-0.5
-106.1157	79.55191	-28.37337	3.805801	-36.71934	1.391016	102.3099	-42.83258	26.98236	-0.5	0.5	-0.5	0.5
24.33932	-24.10189	-66.67464	-20.84044	31.511	18.12499	-3.49888	-7.409109	48.54965	0.5	-0.5	-0.5	0.5
-25.4807	18.06674	35.12063	-19.17612	-47.66426	-36.20971	44.65683	29.59752	1.089081	0.5	-0.5	0.5	-0.5
128.8001	-63.65954	55.1046	-45.92341	13.45859	-54.58431	-82.87668	50.20095	-0.5202887	-0.5	0.5	-0.5	0.5
59.02109	3.793773	153.514	-24.10254	8.851117	-65.45696	-34.91855	-12.64489	-88.05701	0.5	-0.5	-0.5	0.5
80.33053	42.94242	-100.364	-23.48477	-59.30684	67.86251	-56.84575	16.36441	32.50154	-0.5	0.5	0.5	-0.5
-15.5529	35.76349	22.056	15.56987	-70.77794	24.04325	-0.01696436	35.01445	-46.09925	0.5	-0.5	0.5	-0.5
87.95485	-109.0577	-29.2031	-71.84037	66.3674	20.13894	-16.11448	42.69034	9.064167	-0.5	0.5	-0.5	0.5
-143.9	-17.20448	-56.66455	90.1966	39.97106	8.642942	53.70339	-22.76658	48.0216	-0.5	0.5	-0.5	0.5
2.860006	21.46357	70.38797	7.793613	-13.38641	-16.31053	-10.65362	-8.077162	-54.07744	0.5	-0.5	-0.5	0.5
-135.1308	40.30921	28.15575	62.53831	-46.21943	-16.1393	72.59246	5.910223	-12.01645	0.5	-0.5	0.5	-0.5
31.37762	-103.6739	-75.57967	12.02048	4.526363	13.90742	-43.3981	99.14752	61.67225	-0.5	0.5	0.5	-0.5
87.3083	7.173762	9.928176	19.52239	41.97033	15.5813	-106.8307	-49.14409	-25.50947	0.5	-0.5	0.5	-0.5
-87.01819	34.81478	-38.68869	63.4863	-83.362	34.46377	23.53189	48.54722	4.224919	0.5	-0.5	0.5	-0.5
-20.68635	69.83283	45.7764	-38.50984	18.33152	16.33298	59.19619	-88.16435	-62.10938	0.5	-0.5	0.5	-0.5
45.83661	60.67599	12.72148	-92.94671	-65.77557	-28.73089	47.1101	5.099587	16.00942	0.5	-0.5	0.5	-0.5
-51.11313	53.10069	-112.9385	26.44446	-63.75711	66.81099	24.66867	10.65641	46.12747	0.5	-0.5	0.5	-0.5
11.6709	87.7742	-59.3852	-36.70537	-112.4737	27.48033	25.03446	24.69947	31.90487	-0.5	0.5	0.5	-0.5
-58.18927	-15.17664	-8.021281	6.875674	-65.94312	30.87932	51.31359	81.11976	-22.85804	0.5	-0.5	0.5	-0.5
-30.95072	-29.2855	35.26379	34.7824	11.97472	-53.88375	-3.831683	17.31078	18.61996	-0.5	0.5	-0.5	0.5
-12.93603	2.926913	51.09158	-1.263795	8.29106	-74.19716	14.19982	-11.21797	23.10559	0.5	-0.5	-0.5	0.5
-0.7829442	-7.219209	-19.78956	-42.3566	4.483743	11.55129	43.13955	2.735466	8.238274	0.5	-0.5	0.5	-0.5
48.62991	130.3567	-26.77993	-13.46018	-90.21353	-20.99033	-35.16972	-40.14315	47.77026	-0.5	0.5	-0.5	0.5
29.22143	-45.05213	22.61986	-27.45575	37.32561	-21.47189	-1.76568	7.726517	-1.147973	0.5	-0.5	-0.5	0.5
43.04638	24.20782	-16.98475	-24.2276	-13.63435	32.7319	-18.81878	-10.57347	-15.74715	-0.5	0.5	0.5	-0.5
-18.01257	56.44697	66.73167	-9.872996	-54.86682	-25.79035	27.88557	-1.580146	-40.94132	0.5	-0.5	0.5	-0.5
101.0579	-24.15148	-41.04749	-99.48028	12.70488	20.89479	-1.577589	11.4466	20.1527	-0.5	0.5	-0.5	0.5
-3.036822	-49.99423	-41.04715	3.09253	48.16169	7.184159	-0.05570771	1.832541	33.86299	-0.5	0.5	-0.5	0.5
12.46859	53.04118	3.04715	19.49325	-12.31531	-19.81507	-31.96184	-40.72587	16.76792	0.5	-0.5	-0.5	0.5
58.27914	25.84964	104.507	-0.238576	-42.20445	-58.40149	-58.04056	16.35481	-46.10549	0.5	-0.5	0.5	-0.5
39.5323	17.17204	106.8015	-47.56002	-26.29528	-116.1475	8.027722	9.123244	9.346002	-0.5	0.5	0.5	-0.5
-60.50725	-31.08724	-26.70871	25.01441	45.93315	-5.621044	35.49284	-14.84591	32.32975	0.5	-0.5	0.5	-0.5
-33.62808	46.3053	27.3121	58.28248	-45.50726	-20.5151	-24.6544	-0.7980339	-6.797	0.5	-0.5	0.5	-0.5
102.7619	11.43704	24.84449	-29.57133	61.31422	-26.53716	-73.19058	-72.75126	1.692675	0.5	-0.5	0.5	-0.5
40.50818	-128.1765	-35.66472	-7.977217	44.66431	30.85498	-32.53097	83.51215	4.809739	0.5	-0.5	0.5	-0.5
108.1857	-58.72833	65.81262	-67.30585	35.21463	-9.691797	-40.87988	23.51369	-56.12082	0.5	-0.5	0.5	-0.5
12.60594	46.91045	-52.83436	-14.15597	-35.80158	38.85927	1.550028	-11.10886	13.97509	-0.5	0.5	0.5	-0.5
74.84568	39.0154	-115.7281	-9.048396	-26.06031	89.38919	-65.79729	-12.95509	26.33888	0.5	-0.5	0.5	-0.5
-6.186243	-8.95873	125.023	28.51274	32.61836	-85.09303	-22.3265	-23.65963	-39.92994	-0.5	0.5	-0.5	0.5
-52.69577	-119.8958	-56.14433	-8.312588	42.74171	56.35151	61.00836	77.15408	-0.2071731	0.5	-0.5	-0.5	0.5
49.7776	-134.8894	-22.05947	-11.61464	100.8778	36.87239	-38.16296	34.01163	-14.81292	0.5	-0.5	0.5	-0.5
-2.971427	-56.04942	-103.802	-30.05798	37.61097	8.887713	33.02941	18.43844	94.91429	-0.5	0.5	-0.5	0.5
29.22059	-48.09235	-18.8174	-41.64568	50.50363	19.81286	12.42508	-2.411279	-0.9954609	0.5	-0.5	-0.5	0.5
24.98035	55.1056	129.3001	1.548893	-14.5614	-51.95716	-26.52924	-40.5442	-77.3429	-0.5	0.5	0.5	-0.5
-41.33055	74.94595	-113.5826	44.16518	-10.28305	32.42105	-2.834626	-64.6629	81.1615	0.5	-0.5	0.5	-0.5
-24.96509	82.79972	-129.8127	9.947341	-29.06903	62.69531	15.01775	-53.73068	67.11742	-0.5	0.5	-0.5	0.5
-22.08002	12.12439	37.49644	-18.98948	0.7981358	-16.02583	41.0695	-12.92253	-21.47061	-0.5	0.5	-0.5	0.5
