nosym
-28	28	29
-6	6	7
-150	100	126
0.000119057	-0.00303543	-0.0018133	
0.000126162	-0.0032165	-0.00189864	
0.000138533	-0.00340458	-0.00196935	
0.000152857	-0.00361974	-0.002013	
0.000163893	-0.00385292	-0.00203846	
0.000172584	-0.00413124	-0.00212941	
0.00017872	-0.00442155	-0.00223223	
0.000185596	-0.00473815	-0.00229053	
0.00019052	-0.00504732	-0.00233281	
0.000194272	-0.0053523	-0.00239083	
0.000214729	-0.00573739	-0.00250606	
0.000217298	-0.00617207	-0.00260481	
0.00023861	-0.00660834	-0.00270691	
0.000258162	-0.00707465	-0.00276678	
0.00025727	-0.00758309	-0.00290875	
0.00028511	-0.0081363	-0.00290309	
0.000302766	-0.0088211	-0.0030268	
0.000303158	-0.00951219	-0.00312796	
0.000309794	-0.0102444	-0.00321373	
0.00031366	-0.0110629	-0.00328148	
0.000332083	-0.0119695	-0.00339381	
0.000354391	-0.0129089	-0.00341201	
0.000355573	-0.0140262	-0.00345425	
0.000350127	-0.015166	-0.00356702	
0.000380873	-0.0164355	-0.00359592	
0.000399869	-0.0178982	-0.00363448	
0.000415973	-0.0194758	-0.00365897	
0.000431769	-0.0212188	-0.00366904	
0.000447536	-0.0231477	-0.00366238	
0.000463015	-0.0252842	-0.00363812	
0.00047821	-0.0276561	-0.00359349	
0.000492886	-0.0302911	-0.00352574	
0.000507308	-0.0332233	-0.00343303	
0.000520724	-0.0364906	-0.00331288	
0.000533831	-0.0401374	-0.00316367	
0.00054561	-0.044212	-0.00298368	
0.000556971	-0.0487715	-0.0027725	
0.0005673	-0.0538803	-0.00252652	
0.000575678	-0.05961	-0.00224595	
0.000582549	-0.0660454	-0.00193156	
0.000588009	-0.0732831	-0.00158513	
0.000590889	-0.0814346	-0.00120707	
0.000590982	-0.0906255	-0.000802326	
0.000589164	-0.100999	-0.00036802	
0.000584516	-0.112731	8.47479e-05	
0.000577769	-0.126009	0.000552506	
0.000567182	-0.141067	0.00103755	
0.000556032	-0.158163	0.00152273	
0.000538736	-0.177607	0.00200793	
0.00052092	-0.199758	0.00248276	
0.000499015	-0.225033	0.00293317	
0.00047519	-0.253926	0.00336094	
0.000453245	-0.287	0.00373159	
0.000420144	-0.324911	0.00406335	
0.000389086	-0.368442	0.00432172	
0.000357739	-0.418472	0.0045104	
0.000320926	-0.476007	0.00461437	
0.000285695	-0.542177	0.00462921	
0.000246714	-0.618125	0.00455831	
0.000214135	-0.70486	0.00439068	
0.000172077	-0.802623	0.00412402	
0.000144101	-0.909811	0.00379355	
0.000112277	-1.02136	0.00335968	
8.6482e-05	-1.12784	0.0028597	
6.50253e-05	-1.21783	0.00230185	
5.4356e-05	-1.28396	0.00174523	
5.13226e-05	-1.32643	0.00125486	
4.45501e-05	-1.35065	0.000792907	
4.83239e-05	-1.36248	0.000388276	
4.36926e-05	-1.3659	-5.26144e-06	
4.78161e-05	-1.3621	-0.000382506	
6.19299e-05	-1.34971	-0.000782557	
6.83628e-05	-1.3247	-0.00126395	
7.93742e-05	-1.28119	-0.00175631	
0.00013646	-1.21381	-0.00233202	
0.000126859	-1.12305	-0.00292145	
0.000140758	-1.01656	-0.00342512	
0.000166514	-0.905774	-0.00387796	
0.000196794	-0.799839	-0.0042286	
0.000219114	-0.703493	-0.00449816	
0.000263792	-0.618125	-0.00463891	
0.000290518	-0.543367	-0.0047205	
0.000327165	-0.478164	-0.00468999	
0.000359121	-0.421313	-0.00457354	
0.000392853	-0.371717	-0.0043908	
0.000422998	-0.328402	-0.00412121	
0.000452121	-0.290514	-0.00379837	
0.00047562	-0.257344	-0.00341885	
0.000498902	-0.22827	-0.00299821	
0.000518693	-0.202755	-0.00254026	
0.000540408	-0.180348	-0.00205669	
0.000553326	-0.160634	-0.00157063	
0.000567492	-0.143277	-0.00108305	
0.00057799	-0.127978	-0.00059271	
0.000586176	-0.114474	-0.000113687	
0.000590628	-0.102537	0.000352089	
0.000592936	-0.0919746	0.000793451	
0.000593195	-0.0826207	0.00120845	
0.00059078	-0.0743197	0.00159394	
0.000585739	-0.0669493	0.00194656	
0.000578623	-0.0603975	0.00226545	
0.000570532	-0.0545628	0.00255124	
0.000560556	-0.0493653	0.00279918	
0.000549397	-0.0447262	0.00301534	
0.000537457	-0.0405809	0.00319667	
0.000524317	-0.0368735	0.00334881	
0.000510531	-0.0335511	0.00347067	
0.000496132	-0.0305724	0.00356477	
0.000481058	-0.0278958	0.00363353	
0.000465902	-0.0254882	0.00367947	
0.000450292	-0.0233194	0.00370422	
0.000434943	-0.0213635	0.00371081	
0.000419438	-0.019596	0.00370035	
0.000404063	-0.0179979	0.00367547	
0.000390285	-0.0165157	0.0036373	
0.000362284	-0.01523	0.00357385	
0.000380924	-0.0140581	0.00354439	
0.000349421	-0.0129536	0.0034426	
0.000319171	-0.0119737	0.00337757	
0.000319303	-0.0110588	0.00331799	
0.00011991	-0.00210632	-0.00157202	
0.000124106	-0.00221718	-0.00162932	
0.000126131	-0.00232825	-0.00169384	
0.000124934	-0.00249229	-0.00175618	
0.00012522	-0.00265567	-0.00182813	
0.000123565	-0.0028179	-0.00190142	
0.000128469	-0.00300382	-0.00199045	
0.000134672	-0.00319356	-0.00208258	
0.000147168	-0.00339344	-0.00216718	
0.000165263	-0.00359543	-0.00223319	
0.000173752	-0.00387763	-0.00232978	
0.000181855	-0.00416727	-0.00243717	
0.000190835	-0.00445847	-0.00254532	
0.000202727	-0.0047602	-0.00263399	
0.000204841	-0.00507649	-0.00271904	
0.000209242	-0.00538383	-0.00279631	
0.000225722	-0.00573648	-0.00290079	
0.000238046	-0.00617095	-0.00303231	
0.000251816	-0.00661075	-0.00315718	
0.000259536	-0.00710107	-0.00327556	
0.000259727	-0.00761308	-0.00339917	
0.000281301	-0.00812409	-0.00358038	
0.000299962	-0.00880654	-0.00368981	
0.000327188	-0.0095178	-0.00384524	
0.000336942	-0.0102535	-0.00398459	
0.000356454	-0.0110225	-0.00410787	
0.000375634	-0.0119347	-0.00431665	
0.000378723	-0.0128997	-0.00444644	
0.00040402	-0.0140291	-0.00460334	
0.000406035	-0.0151822	-0.00479348	
0.000437494	-0.0164617	-0.00495926	
0.000458002	-0.0179361	-0.00514137	
0.000479634	-0.0195236	-0.00532293	
0.000501714	-0.0212779	-0.00550849	
0.000524072	-0.0232188	-0.00569957	
0.000546669	-0.0253686	-0.00589653	
0.000569765	-0.0277536	-0.00610055	
0.000592851	-0.0304023	-0.00631259	
0.000616264	-0.0333484	-0.00653526	
0.000639777	-0.0366286	-0.00677158	
0.000663204	-0.0402862	-0.00702449	
0.000686879	-0.0443704	-0.00729985	
0.000710595	-0.0489377	-0.00760228	
0.000734539	-0.0540488	-0.00793821	
0.000758259	-0.0597766	-0.00831739	
0.000780227	-0.0662035	-0.00875349	
0.000801383	-0.0734231	-0.009257	
0.000820803	-0.0815446	-0.0098476	
0.000837349	-0.0906922	-0.0105449	
0.000851766	-0.101011	-0.0113742	
0.000862928	-0.112665	-0.0123602	
0.000869822	-0.12585	-0.0135363	
0.00086884	-0.14078	-0.0149478	
0.000864969	-0.157725	-0.0166378	
0.000847736	-0.176977	-0.0186558	
0.000821292	-0.198903	-0.0210676	
0.0007837	-0.223895	-0.023951	
0.000727344	-0.252454	-0.0273935	
0.000653208	-0.285131	-0.0314865	
0.000554507	-0.322583	-0.0363462	
0.000437121	-0.365582	-0.0420923	
0.000291275	-0.414993	-0.0488615	
0.000114644	-0.471834	-0.056787	
-9.09734e-05	-0.537285	-0.0659888	
-0.000316862	-0.612557	-0.0764557	
-0.000570857	-0.698921	-0.087903	
-0.000808626	-0.797219	-0.0992443	
-0.00102318	-0.906694	-0.107941	
-0.00114537	-1.02304	-0.109482	
-0.00109309	-1.13574	-0.0990417	
-0.000904223	-1.22986	-0.0770116	
-0.000611574	-1.29565	-0.0512174	
-0.000394585	-1.33508	-0.0298565	
-0.000248349	-1.35615	-0.0155094	
-0.000173319	-1.36609	-0.00638019	
-0.000140291	-1.36888	0.000175244	
-0.000152185	-1.36577	0.00682453	
-0.000196214	-1.35538	0.0161661	
-0.000307669	-1.33352	0.0308589	
-0.000472762	-1.29289	0.0524766	
-0.000683549	-1.22563	0.0781534	
-0.000825944	-1.13055	0.099501	
-0.000849557	-1.01782	0.108974	
-0.000760335	-0.902424	0.106736	
-0.000602059	-0.794375	0.0977051	
-0.000410993	-0.697644	0.0863256	
-0.000219703	-0.612699	0.0750148	
-4.2467e-05	-0.538637	0.0648149	
0.000124409	-0.474154	0.0558966	
0.000269992	-0.417964	0.0482511	
0.000398128	-0.368959	0.0417193	
0.000506716	-0.326151	0.0361734	
0.000598831	-0.288709	0.0314715	
0.00067444	-0.255912	0.0274857	
0.000731463	-0.227149	0.0241136	
0.000776019	-0.201902	0.0212684	
0.000808194	-0.179712	0.0188645	
0.000832015	-0.160189	0.0168453	
0.00084532	-0.142985	0.015151	
0.000850094	-0.127812	0.0137337	
0.00084834	-0.114405	0.0125467	
0.000842247	-0.102547	0.0115488	
0.000830627	-0.0920445	0.0107122	
0.000816092	-0.082729	0.0100071	
0.000799012	-0.0744578	0.00940708	
0.000779557	-0.0671069	0.00889307	
0.000759371	-0.0605623	0.00844704	
0.0007372	-0.0547321	0.00805862	
0.000714364	-0.0495303	0.00771479	
0.000691048	-0.044885	0.00740593	
0.000667209	-0.0407298	0.00712481	
0.000643562	-0.0370105	0.0068653	
0.00061988	-0.0336763	0.0066241	
0.0005962	-0.0306829	0.006396	
0.000572574	-0.0279934	0.00617971	
0.000549716	-0.0255726	0.00597196	
0.000527086	-0.0233908	0.00577071	
0.000505016	-0.0214224	0.00557633	
0.000483607	-0.0196435	0.00538678	
0.000462717	-0.0180345	0.00520183	
0.000439731	-0.016539	0.00501605	
0.000436247	-0.0152619	0.00485693	
0.000407929	-0.0140445	0.00467991	
0.000397178	-0.0129593	0.0045235	
0.000367852	-0.011974	0.00433968	
0.000341196	-0.0110518	0.00419557	
0.000128179	-0.00207521	-0.00169914	
0.000131816	-0.00219104	-0.00176739	
0.000135453	-0.0023069	-0.00183568	
0.00013309	-0.0024563	-0.00192054	
0.000132726	-0.00261484	-0.00199841	
0.000131897	-0.00277987	-0.00207367	
0.000138099	-0.00296962	-0.00216581	
0.000147999	-0.00316713	-0.00225394	
0.000160793	-0.00335373	-0.00235539	
0.000174888	-0.00354588	-0.00247266	
0.000185126	-0.00381623	-0.00258722	
0.000193081	-0.00410554	-0.00269543	
0.000201791	-0.00438914	-0.0028038	
0.000233586	-0.00467843	-0.00296027	
0.000229731	-0.00500962	-0.003068	
0.000229294	-0.00533924	-0.00316301	
0.000226468	-0.00571831	-0.00328864	
0.000244244	-0.00615455	-0.00343275	
0.000274524	-0.00656428	-0.00360447	
0.000271968	-0.00708796	-0.00370901	
0.000270661	-0.00761991	-0.00383234	
0.00028803	-0.00809496	-0.00416227	
0.000324216	-0.00870514	-0.004362	
0.000335964	-0.00943015	-0.00455774	
0.000368844	-0.0101718	-0.00476879	
0.000372618	-0.0109911	-0.00495594	
0.000395399	-0.0118708	-0.00524234	
0.000401547	-0.0128378	-0.00551936	
0.000442223	-0.0138877	-0.00575775	
0.00047058	-0.0151101	-0.00601392	
0.000490209	-0.0163751	-0.00631454	
0.000516613	-0.0178446	-0.0066503	
0.000543844	-0.0194267	-0.00698911	
0.000572042	-0.0211744	-0.00735055	
0.000601323	-0.0231065	-0.00773798	
0.000631303	-0.0252463	-0.00815568	
0.000662301	-0.0276188	-0.00860716	
0.000693866	-0.0302511	-0.00909754	
0.000726221	-0.0331764	-0.00963284	
0.000759101	-0.0364293	-0.0102207	
0.000792915	-0.0400526	-0.010872	
0.000827771	-0.0440955	-0.0115975	
0.00086491	-0.0486119	-0.0124075	
0.000903133	-0.0536593	-0.0133169	
0.000941361	-0.059308	-0.0143434	
0.000978831	-0.0656359	-0.015513	
0.00101518	-0.0727362	-0.0168503	
0.00105131	-0.0807093	-0.0183913	
0.00108433	-0.08968	-0.0201657	
0.00111606	-0.0997773	-0.0222256	
0.00114079	-0.111171	-0.0246172	
0.00116063	-0.124042	-0.0274013	
0.00117166	-0.138598	-0.0306497	
0.0011714	-0.155088	-0.0344591	
0.00116028	-0.173806	-0.0389179	
0.00112161	-0.195089	-0.0441428	
0.00107028	-0.21932	-0.0502723	
0.000984762	-0.246969	-0.0574695	
0.000863184	-0.27859	-0.0659084	
0.000701271	-0.314797	-0.0758344	
0.000499383	-0.356342	-0.0874413	
0.000241196	-0.404088	-0.101026	
-7.15712e-05	-0.459041	-0.116836	
-0.000449129	-0.522415	-0.135203	
-0.000876263	-0.595651	-0.15631	
-0.00134587	-0.680643	-0.179959	
-0.00183609	-0.779711	-0.204824	
-0.00230401	-0.895202	-0.226599	
-0.00258027	-1.02682	-0.235133	
-0.00245339	-1.16272	-0.214377	
-0.00191854	-1.27232	-0.160123	
-0.00126177	-1.33449	-0.098525	
-0.000767549	-1.36151	-0.0534672	
-0.000476667	-1.3722	-0.0264956	
-0.000337822	-1.37627	-0.0106783	
-0.000291645	-1.37732	0.000277154	
-0.000312473	-1.37616	0.0113616	
-0.000404319	-1.37185	0.0276269	
-0.000614104	-1.36059	0.0554297	
-0.000975867	-1.33219	0.101435	
-0.00149726	-1.26755	0.163123	
-0.00188293	-1.15606	0.21547	
-0.00195624	-1.02033	0.233862	
-0.00173932	-0.890254	0.223858	
-0.00139999	-0.776763	0.201564	
-0.00104135	-0.679536	0.176761	
-0.000688221	-0.596157	0.153475	
-0.000352221	-0.524209	0.132924	
-5.95381e-05	-0.461769	0.115143	
0.000191833	-0.407441	0.0998931	
0.00041208	-0.36004	0.0868162	
0.000599264	-0.318604	0.075603	
0.00075158	-0.282331	0.0659971	
0.00087571	-0.250543	0.057756	
0.000968013	-0.222626	0.0506922	
0.00103765	-0.198088	0.0446167	
0.00108092	-0.176524	0.0394015	
0.00111124	-0.15753	0.0349354	
0.00112523	-0.140774	0.0311075	
0.00112504	-0.125976	0.0278312	
0.00111302	-0.112884	0.0250143	
0.00109464	-0.101292	0.0225939	
0.0010699	-0.0910104	0.020508	
0.00104041	-0.0818782	0.0187063	
0.00100837	-0.0737536	0.0171419	
0.000975671	-0.066521	0.0157764	
0.000940679	-0.0600763	0.01458	
0.000905144	-0.0543295	0.0135304	
0.000869027	-0.0491937	0.0126023	
0.000833174	-0.0446009	0.0117785	
0.000798038	-0.0404883	0.0110378	
0.000763839	-0.0368032	0.0103729	
0.000729869	-0.0334967	0.0097716	
0.000696825	-0.0305252	0.00922459	
0.000664553	-0.0278533	0.00872409	
0.000633711	-0.0254465	0.00826428	
0.000603934	-0.0232754	0.00783896	
0.000575451	-0.0213152	0.00744454	
0.000548017	-0.019543	0.00707586	
0.000521622	-0.0179389	0.00673096	
0.000493258	-0.0164481	0.00639163	
0.000457906	-0.0151695	0.00610866	
0.000430051	-0.0139639	0.00581102	
0.000427976	-0.0128787	0.0055396	
0.000393368	-0.0118804	0.005308	
0.000364961	-0.0110296	0.00503647	
0.000123967	-0.00202334	-0.00181327	
0.000129686	-0.00213586	-0.00188268	
0.000133798	-0.00226989	-0.00196887	
0.000138387	-0.00242221	-0.00207308	
0.000140231	-0.00257401	-0.00216868	
0.000141527	-0.00274567	-0.00224904	
0.000151259	-0.00293431	-0.00234537	
0.000168073	-0.0031141	-0.00245253	
0.000184887	-0.00329389	-0.00255969	
0.000192137	-0.00349662	-0.00269596	
0.000196918	-0.00373285	-0.00283367	
0.000204618	-0.00401631	-0.00294129	
0.000235618	-0.00430317	-0.00306659	
0.000254026	-0.00459177	-0.0032298	
0.000265834	-0.004893	-0.00337657	
0.000235771	-0.0052488	-0.00352388	
0.00022832	-0.00565967	-0.00367377	
0.000265696	-0.00605655	-0.00385593	
0.000310856	-0.0064218	-0.00407755	
0.000284401	-0.00686208	-0.00427357	
0.000301579	-0.00738136	-0.00444016	
0.000317547	-0.00803388	-0.00474775	
0.000311902	-0.00871645	-0.00497885	
0.000364252	-0.0092831	-0.00527529	
0.000393348	-0.0100198	-0.00553718	
0.000412585	-0.0108272	-0.00580275	
0.000441939	-0.0117311	-0.00617764	
0.000480056	-0.012694	-0.00648006	
0.000460758	-0.0137527	-0.00687657	
0.000530695	-0.014926	-0.00726889	
0.000545539	-0.0161688	-0.00767491	
0.000574697	-0.017625	-0.00814637	
0.000607901	-0.0191847	-0.00864053	
0.000642658	-0.0209089	-0.00917614	
0.000679298	-0.0228125	-0.00975604	
0.000717149	-0.0249184	-0.0103922	
0.000756599	-0.0272545	-0.0110878	
0.000796668	-0.0298448	-0.0118501	
0.000837296	-0.0327163	-0.0126879	
0.000879188	-0.0359019	-0.0136176	
0.00092201	-0.0394437	-0.0146573	
0.000966392	-0.0433953	-0.0158234	
0.00101632	-0.0478072	-0.0171275	
0.00107148	-0.0527304	-0.0185874	
0.00112673	-0.0582233	-0.0202369	
0.00117742	-0.0643643	-0.0221159	
0.00122941	-0.0712453	-0.0242618	
0.00128045	-0.0789676	-0.0267115	
0.00133063	-0.0876262	-0.0295173	
0.00137579	-0.0973535	-0.032753	
0.00141346	-0.108305	-0.0364935	
0.00144841	-0.12066	-0.0408147	
0.00147291	-0.134603	-0.0458137	
0.00147777	-0.150346	-0.0516308	
0.00147189	-0.16819	-0.0584072	
0.00143489	-0.188441	-0.0663019	
0.00136336	-0.211448	-0.0755065	
0.00124913	-0.237639	-0.0862631	
0.00107998	-0.267546	-0.0988511	
0.00085725	-0.301755	-0.113554	
0.00058139	-0.340957	-0.130765	
0.000230375	-0.386018	-0.15083	
-0.00022562	-0.437815	-0.174195	
-0.000773536	-0.497608	-0.201514	
-0.00140317	-0.566948	-0.233287	
-0.00210443	-0.648118	-0.270168	
-0.00289017	-0.745106	-0.312228	
-0.00371987	-0.865404	-0.356837	
-0.00441392	-1.02143	-0.391309	
-0.00438378	-1.2168	-0.371104	
-0.00296259	-1.37051	-0.249272	
-0.00163062	-1.40819	-0.124618	
-0.000892972	-1.40225	-0.0582455	
-0.000560174	-1.39384	-0.026657	
-0.000420323	-1.38907	-0.010373	
-0.000375645	-1.38766	0.000252006	
-0.000398131	-1.38927	0.0110227	
-0.00049764	-1.39427	0.0278646	
-0.000751529	-1.40281	0.0607671	
-0.00131005	-1.40765	0.129779	
-0.0023341	-1.36463	0.25693	
-0.0033752	-1.20567	0.373301	
-0.0033225	-1.01238	0.388052	
-0.00282294	-0.859688	0.351669	
-0.00221376	-0.742238	0.306774	
-0.00163908	-0.647552	0.265106	
-0.00110985	-0.56817	0.228981	
-0.000637267	-0.500207	0.198097	
-0.000210248	-0.441334	0.171792	
0.000148592	-0.39002	0.149276	
0.00044974	-0.345189	0.129962	
0.000708344	-0.305967	0.113387	
0.000917754	-0.271562	0.0991075	
0.00107917	-0.241375	0.0868256	
0.00120331	-0.214816	0.0762563	
0.0012977	-0.191426	0.0670981	
0.00135877	-0.170864	0.0591884	
0.00138923	-0.15274	0.0523807	
0.00140332	-0.136721	0.0465308	
0.0014012	-0.122539	0.0414727	
0.00137919	-0.109969	0.0371027	
0.00134598	-0.0988193	0.0333126	
0.00130677	-0.0889177	0.0300269	
0.0012626	-0.080101	0.0271809	
0.00121927	-0.0722289	0.0246967	
0.00117199	-0.0652108	0.0225071	
0.00112377	-0.0589558	0.0205812	
0.00107402	-0.053372	0.0188905	
0.00102402	-0.0483721	0.0174017	
0.000975511	-0.0438862	0.0160761	
0.000929792	-0.0398632	0.0148899	
0.000884837	-0.0362592	0.0138274	
0.000840815	-0.0330191	0.0128778	
0.000797837	-0.0301022	0.0120172	
0.000756304	-0.0274794	0.0112384	
0.000717344	-0.0251135	0.0105318	
0.000680562	-0.0229768	0.00988743	
0.000645728	-0.0210439	0.00929589	
0.000612101	-0.0192952	0.00875101	
0.000579451	-0.0177123	0.0082477	
0.000546076	-0.0162472	0.00775565	
0.000522385	-0.0149634	0.00735748	
0.000488461	-0.0137893	0.00695253	
0.000461077	-0.0127036	0.00657249	
0.000447001	-0.0117524	0.00622946	
0.000419593	-0.0108217	0.00590415	
0.000123042	-0.00213729	-0.00110536	
0.000129518	-0.00225882	-0.00112883	
0.000132359	-0.00238347	-0.0011513	
0.000133273	-0.00251703	-0.0011681	
0.000133677	-0.00266523	-0.00117977	
0.000135009	-0.00281721	-0.00118793	
0.000142248	-0.00301663	-0.00123263	
0.000151303	-0.00323074	-0.0012878	
0.000164072	-0.00343403	-0.00131622	
0.000182522	-0.00364499	-0.001321	
0.000196069	-0.003852	-0.00132352	
0.000207201	-0.00406998	-0.0013167	
0.000204448	-0.00435624	-0.00135761	
0.000200794	-0.00464627	-0.00140833	
0.000206172	-0.00494196	-0.00142981	
0.000213088	-0.00529862	-0.00141376	
0.000216565	-0.00568781	-0.0013951	
0.00022397	-0.00608891	-0.00131328	
0.000236452	-0.00649876	-0.0012697	
0.000254876	-0.00696053	-0.00128255	
0.000265911	-0.00747594	-0.0012428	
0.000269194	-0.00796401	-0.00121685	
0.000274504	-0.00851745	-0.00112217	
0.000262413	-0.00916883	-0.00104607	
0.000278483	-0.00989389	-0.000937182	
0.00030007	-0.0106129	-0.000784303	
0.000305015	-0.0114686	-0.000641046	
0.000298319	-0.012375	-0.000447848	
0.000306296	-0.013366	-0.000214478	
0.000309623	-0.014455	5.36399e-05	
0.000306491	-0.0156129	0.000348964	
0.000309676	-0.016966	0.000724497	
0.000308931	-0.0184124	0.00114918	
0.000306431	-0.0200074	0.00164274	
0.000301954	-0.0217703	0.00221495	
0.000294874	-0.0237218	0.00287558	
0.000285347	-0.0258851	0.00363807	
0.000272679	-0.0282875	0.00451397	
0.000257044	-0.0309609	0.00552011	
0.000236943	-0.0339409	0.00667328	
0.000212197	-0.0372688	0.00799212	
0.000182169	-0.0409902	0.00949532	
0.000147444	-0.0451584	0.0112083	
0.000108183	-0.0498328	0.0131573	
6.38014e-05	-0.055083	0.0153723	
1.17256e-05	-0.0609889	0.0178877	
-4.40147e-05	-0.0676405	0.0207386	
-0.000106332	-0.0751409	0.0239692	
-0.000172318	-0.0836093	0.0276259	
-0.000242202	-0.0931799	0.0317665	
-0.000311818	-0.103999	0.0364574	
-0.00037667	-0.116245	0.0417796	
-0.000437417	-0.130128	0.0478223	
-0.000488356	-0.14588	0.0547017	
-0.000522488	-0.163781	0.0625483	
-0.000535032	-0.184143	0.0715083	
-0.000507372	-0.207351	0.0817592	
-0.000428163	-0.233829	0.0935328	
-0.000293186	-0.264113	0.107042	
-7.58748e-05	-0.298814	0.122604	
0.000230259	-0.338637	0.140495	
0.000617346	-0.384357	0.161065	
0.00111187	-0.436899	0.184797	
0.00172302	-0.497473	0.212249	
0.00246593	-0.567626	0.244024	
0.00333045	-0.649715	0.280674	
0.00431207	-0.747677	0.322199	
0.00531993	-0.86891	0.366179	
0.00611072	-1.02628	0.399447	
0.00574769	-1.22264	0.37656	
0.00405288	-1.37499	0.252002	
0.00223832	-1.41144	0.126344	
0.00131054	-1.40496	0.0596114	
0.000855622	-1.39614	0.0275145	
0.000643178	-1.39111	0.010778	
0.000578884	-1.38961	-0.000266743	
0.000611821	-1.39131	-0.0114609	
0.000766904	-1.39657	-0.0287372	
0.00111534	-1.40553	-0.0619389	
0.00186368	-1.41125	-0.131401	
0.00341756	-1.37001	-0.259551	
0.00484805	-1.21176	-0.379622	
0.00482716	-1.01684	-0.39627	
0.00423431	-0.863017	-0.361065	
0.00349181	-0.744613	-0.316807	
0.0027887	-0.648956	-0.275689	
0.00216716	-0.568664	-0.239783	
0.00161929	-0.499871	-0.208925	
0.0011552	-0.440238	-0.182406	
0.000758961	-0.388297	-0.159534	
0.000429461	-0.342877	-0.139729	
0.000158444	-0.303097	-0.12251	
-5.15466e-05	-0.268191	-0.107466	
-0.000206321	-0.237568	-0.0942393	
-0.0003109	-0.21073	-0.0826291	
-0.000370097	-0.187184	-0.0724288	
-0.000390794	-0.166482	-0.0634809	
-0.000384969	-0.148273	-0.0556067	
-0.000353793	-0.132231	-0.0486659	
-0.000306927	-0.118086	-0.0425465	
-0.000251755	-0.105601	-0.0371429	
-0.000196332	-0.0945827	-0.0323676	
-0.000137526	-0.0848398	-0.0281516	
-7.93636e-05	-0.0762188	-0.024429	
-2.31565e-05	-0.068582	-0.0211387	
2.76036e-05	-0.0618066	-0.0182368	
7.48946e-05	-0.0557931	-0.0156748	
0.000116957	-0.0504473	-0.013416	
0.000154831	-0.0456908	-0.0114281	
0.000187443	-0.0414507	-0.00968127	
0.000215214	-0.0376652	-0.00814768	
0.000239365	-0.0342823	-0.00680434	
0.000259072	-0.0312529	-0.00562977	
0.000275223	-0.0285361	-0.00460301	
0.00028754	-0.026096	-0.00370845	
0.000296799	-0.0239001	-0.00293163	
0.000303557	-0.0219207	-0.00225813	
0.000308223	-0.0201328	-0.00167529	
0.000310744	-0.0185163	-0.0011716	
0.00031141	-0.017051	-0.000738847	
0.000305424	-0.0156916	-0.000359499	
0.000309095	-0.0145081	-6.41827e-05	
